Latitude;Longitude;datetime
-70,633613;-33,5186993;2014-04-14 23:11:14
-75,61920419;6,15258227;2014-04-14 23:11:14
-56,15956907;-15,67745893;2014-04-14 23:11:15
-79,8939402;-2,1298465;2014-04-14 23:11:15
-117,0937143;32,71641725;2014-04-14 23:11:16
-71,610763;-33,053271;2014-04-14 23:11:16
-56,5558223;-29,0976273;2014-04-14 23:11:16
-79,8899298;-2,1156502;2014-04-14 23:11:16
-101,7595153;37,57080393;2014-04-14 23:11:17
-99,642536;19,2624672;2014-04-14 23:11:19
-39,7565382;-18,7395547;2014-04-14 23:11:19
-121,7994792;37,32395391;2014-04-14 23:11:19
-96,92501745;19,51678935;2014-04-14 23:11:23
2,1663904;41,3911216;2014-04-14 23:11:25
-100,3467544;25,6647065;2014-04-14 23:11:25
-89,74447;13,84088;2014-04-14 23:11:25
-39,271522;-3,7916456;2014-04-14 23:11:26
-95,6254321;29,86095565;2014-04-14 23:11:27
-99,57824877;24,85806806;2014-04-14 23:11:28
-73,06090007;41,48100413;2014-04-14 23:11:28
-94,30091352;37,15572182;2014-04-14 23:11:28
-58,8155;-35,4503;2014-04-14 23:11:28
-79,9696775;-3,2679464;2014-04-14 23:11:31
-58,3949467;-34,6514825;2014-04-14 23:11:32
-57,8416821;-38,1140596;2014-04-14 23:11:33
-117,834282;34,02766806;2014-04-14 23:11:33
-91,55021681;41,66755127;2014-04-14 23:11:35
-75,5632118;6,2274215;2014-04-14 23:11:35
-77,07503786;-12,07155833;2014-04-14 23:11:35
-72,53638921;42,36586712;2014-04-14 23:11:35
-112,1626192;33,39326074;2014-04-14 23:11:38
-48,4698483;-1,3059577;2014-04-14 23:11:38
-66,07300186;18,45575037;2014-04-14 23:11:39
-100,9316504;22,1160007;2014-04-14 23:11:39
-97,5471092;30,53284028;2014-04-14 23:11:39
-100,4265934;20,58827477;2014-04-14 23:11:39
-71,5283609;-16,3956134;2014-04-14 23:11:41
-117,1897788;33,16400346;2014-04-14 23:11:42
-58,385826;-34,6152954;2014-04-14 23:11:42
-99,8271964;16,8979081;2014-04-14 23:11:43
-99,2251249;19,5229094;2014-04-14 23:11:43
-64,2386365;-27,8096259;2014-04-14 23:11:44
-46,823699;-23,626576;2014-04-14 23:11:44
-117,0757957;32,77220373;2014-04-14 23:11:46
-75,74054334;4,79508844;2014-04-14 23:11:47
-92,9892522;17,9676644;2014-04-14 23:11:47
-104,6295964;24,06690363;2014-04-14 23:11:48
-58,49448452;-34,58920004;2014-04-14 23:11:49
-57,7713993;-37,9424643;2014-04-14 23:11:51
-74,21869713;4,58421697;2014-04-14 23:11:52
-106,499888;35,11902194;2014-04-14 23:11:52
-43,1911829;-22,8041861;2014-04-14 23:11:54
-149,8561845;61,17250528;2014-04-14 23:11:54
-83,64715908;32,83045443;2014-04-14 23:11:55
-51,072904;0,080202;2014-04-14 23:11:55
-48,03793385;-15,7958979;2014-04-14 23:11:56
-80,1774074;26,3535172;2014-04-14 23:11:57
-59,4264841;-34,6521718;2014-04-14 23:11:57
-116,9293193;32,85327098;2014-04-14 23:11:58
-90,58823581;14,54498548;2014-04-14 23:11:59
-77,0988709;-12,0442929;2014-04-14 23:11:59
-118,3149439;34,03033861;2014-04-14 23:11:59
-58,0580649;-34,8640534;2014-04-14 23:11:59
-116,8921584;32,82644757;2014-04-14 23:11:59
-99,0199629;19,6542115;2014-04-14 23:12:00
-71,4721706;10,4005998;2014-04-14 23:12:00
-91,86732844;35,29495838;2014-04-14 23:12:01
-84,3503991;30,4611124;2014-04-14 23:12:01
-73,79634803;41,01505338;2014-04-14 23:12:02
-46,8899357;-23,4713155;2014-04-14 23:12:02
-68,0521967;-38,9629549;2014-04-14 23:12:03
-60,4512936;-34,6409317;2014-04-14 23:12:03
-71,08227927;42,33980356;2014-04-14 23:12:04
-62,2561997;-38,7130829;2014-04-14 23:12:05
-123,3011403;44,5951803;2014-04-14 23:12:06
-111,9686792;41,2684998;2014-04-14 23:12:06
-78,4760484;-0,2948768;2014-04-14 23:12:07
-99,1118041;19,4579657;2014-04-14 23:12:07
-69,2957457;18,5512664;2014-04-14 23:12:09
-73,6240409;8,3072282;2014-04-14 23:12:09
-57,8416821;-38,1140596;2014-04-14 23:12:09
-96,75666858;33,05104173;2014-04-14 23:12:11
-44,01199593;-19,88820963;2014-04-14 23:12:12
-48,4151707;-27,3981034;2014-04-14 23:12:12
-63,8546745;-8,76043661;2014-04-14 23:12:12
-74,8138985;11,004346;2014-04-14 23:12:12
-66,9193184;10,4889706;2014-04-14 23:12:13
-64,2386365;-27,8096259;2014-04-14 23:12:13
-40,1981575;-20,1326273;2014-04-14 23:12:14
-122,1620918;37,4765109;2014-04-14 23:12:15
-97,32411663;47,50558446;2014-04-14 23:12:15
-111,8876357;33,59038107;2014-04-14 23:12:15
-88,1216928;42,0603081;2014-04-14 23:12:15
-96,69082806;33,11419786;2014-04-14 23:12:16
-118,5063688;34,2649256;2014-04-14 23:12:17
-76,9408199;38,98215974;2014-04-14 23:12:18
-87,65928;42,0044591;2014-04-14 23:12:18
-78,5105481;-0,221057;2014-04-14 23:12:19
-99,14967567;19,34775849;2014-04-14 23:12:20
-90,3845968;14,3133175;2014-04-14 23:12:21
-117,9768479;33,92386888;2014-04-14 23:12:21
-58,64030978;-34,59828514;2014-04-14 23:12:21
-48,5021829;-27,6891204;2014-04-14 23:12:22
-47,8728638;-23,34868;2014-04-14 23:12:22
-95,7629945;18,7709325;2014-04-14 23:12:23
-48,6347663;-27,5680626;2014-04-14 23:12:23
-91,86732844;35,29495838;2014-04-14 23:12:23
-64,1562978;-31,4611072;2014-04-14 23:12:25
-74,13614301;4,66512186;2014-04-14 23:12:26
-70,00863059;18,46621325;2014-04-14 23:12:27
-87,8595475;41,52823625;2014-04-14 23:12:29
-61,6057854;-33,697875;2014-04-14 23:12:29
-93,61470882;42,02135714;2014-04-14 23:12:30
-95,54506271;29,71526639;2014-04-14 23:12:30
-73,2699685;10,482805;2014-04-14 23:12:30
-66,9316161;10,5098533;2014-04-14 23:12:30
-58,2221753;-34,8283514;2014-04-14 23:12:32
-73,1035955;7,0769524;2014-04-14 23:12:32
-97,73711892;30,28242212;2014-04-14 23:12:32
-118,3000946;34,11817913;2014-04-14 23:12:32
-76,5659687;2,4838425;2014-04-14 23:12:33
-112,0668307;33,44563807;2014-04-14 23:12:33
-99,17569103;19,40139551;2014-04-14 23:12:34
-106,5843992;35,1214356;2014-04-14 23:12:35
-48,63570179;-26,98723713;2014-04-14 23:12:35
-79,8950993;-2,0389375;2014-04-14 23:12:36
-97,2872331;32,9493695;2014-04-14 23:12:37
-47,01223756;-23,68323755;2014-04-14 23:12:37
-92,5076191;17,846761;2014-04-14 23:12:37
-74,0633837;4,6668009;2014-04-14 23:12:38
-46,9228744;-23,5451957;2014-04-14 23:12:38
-91,86732785;35,2949581;2014-04-14 23:12:38
-73,3583981;8,2512223;2014-04-14 23:12:38
-74,8040417;10,9456273;2014-04-14 23:12:38
-60,0127199;-3,112804;2014-04-14 23:12:39
-64,4278432;-31,6499622;2014-04-14 23:12:40
-87,98712476;15,56326375;2014-04-14 23:12:40
-77,32415197;25,0244267;2014-04-14 23:12:41
-77,0509897;-11,9344062;2014-04-14 23:12:41
-74,7871992;4,3162253;2014-04-14 23:12:42
-68,0674771;-38,9455667;2014-04-14 23:12:43
-122,1846235;37,72895793;2014-04-14 23:12:44
-97,8838785;20,3742249;2014-04-14 23:12:45
-97,4569179;20,5319708;2014-04-14 23:12:45
-81,7695702;33,570906;2014-04-14 23:12:45
-69,82701;18,5227;2014-04-14 23:12:46
-66,07300186;18,45575037;2014-04-14 23:12:46
-99,17600334;19,32981948;2014-04-14 23:12:48
-59,9928111;-3,1233099;2014-04-14 23:12:50
-40,6778027;-19,8166028;2014-04-14 23:12:51
-118,6463892;34,18607158;2014-04-14 23:12:52
-46,3430621;-23,9332372;2014-04-14 23:12:52
-59,98509848;-3,10593361;2014-04-14 23:12:53
-111,8491278;40,86369959;2014-04-14 23:12:53
-93,70429671;41,62150208;2014-04-14 23:12:55
-122,0314312;37,3646637;2014-04-14 23:12:57
-83,2879189;30,8475661;2014-04-14 23:12:58
-99,13135074;19,34325727;2014-04-14 23:13:00
-112,229697;33,5007846;2014-04-14 23:13:00
-42,6518175;-19,5439309;2014-04-14 23:13:00
-91,86732771;35,29495804;2014-04-14 23:13:00
-123,0334463;44,05427952;2014-04-14 23:13:00
-49,1824433;-25,3544531;2014-04-14 23:13:01
-73,28031;9,71149;2014-04-14 23:13:02
-75,6741603;4,8079503;2014-04-14 23:13:02
-74,7980034;10,9804455;2014-04-14 23:13:03
-93,25832048;45,00541658;2014-04-14 23:13:03
-71,22026735;42,38630245;2014-04-14 23:13:03
-99,11205361;19,32302042;2014-04-14 23:13:04
-59,79568;-30,94731;2014-04-14 23:13:04
-70,6591915;19,4024446;2014-04-14 23:13:04
-99,1438165;19,5085814;2014-04-14 23:13:04
-42,36475333;-22,02535333;2014-04-14 23:13:05
-86,8399475;21,1462134;2014-04-14 23:13:05
-59,0180183;-34,1121835;2014-04-14 23:13:06
-46,3463671;-23,4691358;2014-04-14 23:13:06
-90,5132948;19,863196;2014-04-14 23:13:06
-65,7781866;-28,4753917;2014-04-14 23:13:06
-77,03002223;-12,11765679;2014-04-14 23:13:07
-57,6561715;-25,2956158;2014-04-14 23:13:07
-59,9703037;-3,0071479;2014-04-14 23:13:07
-86,9205108;40,42908048;2014-04-14 23:13:09
2,2781699;41,651447;2014-04-14 23:13:11
-74,88154373;39,95293273;2014-04-14 23:13:11
-74,71246172;39,21737679;2014-04-14 23:13:11
-60,6271886;-32,954129;2014-04-14 23:13:11
-58,48564;-34,69451;2014-04-14 23:13:12
-61,3626781;-32,3728254;2014-04-14 23:13:12
-80,30215406;42,84203969;2014-04-14 23:13:13
-70,9251896;43,1368869;2014-04-14 23:13:13
-80,1340917;26,2103416;2014-04-14 23:13:13
-80,20631;26,05936;2014-04-14 23:13:14
-76,12327575;43,03611804;2014-04-14 23:13:15
-112,1656941;33,39326475;2014-04-14 23:13:19
-74,7980034;10,9804455;2014-04-14 23:13:19
5,28915724;59,42135835;2014-04-14 23:13:19
-75,5216647;5,0426757;2014-04-14 23:13:19
-79,8908213;-2,1754393;2014-04-14 23:13:20
-95,45734013;30,29149114;2014-04-14 23:13:21
-99,02181943;19,34637071;2014-04-14 23:13:21
-61,0337735;-35,0018253;2014-04-14 23:13:22
-81,47152853;30,28694356;2014-04-14 23:13:23
-121,1471482;37,73726342;2014-04-14 23:13:24
-83,08039946;42,57781593;2014-04-14 23:13:24
-70,00862196;18,46605438;2014-04-14 23:13:25
-60,5223771;-31,8218282;2014-04-14 23:13:25
-75,6224182;4,8640945;2014-04-14 23:13:25
-121,2790807;38,7590254;2014-04-14 23:13:27
-73,35466249;8,23114465;2014-04-14 23:13:27
-97,96170457;35,07432516;2014-04-14 23:13:28
-60,7616212;-31,6817367;2014-04-14 23:13:29
-75,5930438;6,2324379;2014-04-14 23:13:29
-90,32033432;14,28794802;2014-04-14 23:13:29
-56,5558223;-29,0976273;2014-04-14 23:13:30
-91,5188693;14,8559787;2014-04-14 23:13:30
-82,77214012;27,99929418;2014-04-14 23:13:30
-74,785231;10,9014912;2014-04-14 23:13:30
-88,750835;42,8396914;2014-04-14 23:13:31
-81,053634;29,266527;2014-04-14 23:13:32
-82,7640785;27,9214767;2014-04-14 23:13:32
-99,1363547;19,3275042;2014-04-14 23:13:33
-121,8479566;39,731154;2014-04-14 23:13:34
-100,2554983;25,59589124;2014-04-14 23:13:35
-81,0188555;29,2442503;2014-04-14 23:13:38
-42,36476533;-22,02540823;2014-04-14 23:13:38
-43,4045488;-22,8840718;2014-04-14 23:13:39
-98,42274512;19,27520256;2014-04-14 23:13:39
-79,9384346;32,78654838;2014-04-14 23:13:39
-88,0678378;41,92130345;2014-04-14 23:13:40
-95,73765654;29,82734565;2014-04-14 23:13:41
-76,12129485;43,01595205;2014-04-14 23:13:41
-98,29832012;19,07445541;2014-04-14 23:13:41
-40,1951839;-20,1331498;2014-04-14 23:13:41
-91,86732771;35,29495804;2014-04-14 23:13:42
-64,5234295;-31,4209519;2014-04-14 23:13:43
-46,6653936;-23,6828128;2014-04-14 23:13:43
-58,598922;-34,4639233;2014-04-14 23:13:44
-106,6350166;35,19569503;2014-04-14 23:13:44
-100,8095843;20,5253037;2014-04-14 23:13:44
-72,22123015;7,77389713;2014-04-14 23:13:47
-97,54731947;30,53277256;2014-04-14 23:13:47
-87,21435777;20,50652237;2014-04-14 23:13:47
-89,38661284;43,07175038;2014-04-14 23:13:47
-43,3521359;-21,7464419;2014-04-14 23:13:48
-83,44795689;33,95835608;2014-04-14 23:13:49
-96,9572719;18,8904105;2014-04-14 23:13:51
-96,82177236;50,09141264;2014-04-14 23:13:51
-96,6532553;33,611632;2014-04-14 23:13:52
-118,2644608;34,0111009;2014-04-14 23:13:53
-117,8779091;33,59542677;2014-04-14 23:13:54
-99,47782326;19,72552364;2014-04-14 23:13:54
-51,3435388;-30,1544787;2014-04-14 23:13:54
-91,86732864;35,29495847;2014-04-14 23:13:55
-0,6135491;44,8533641;2014-04-14 23:13:55
-76,97504793;39,01643547;2014-04-14 23:13:56
-102,4249262;19,6513169;2014-04-14 23:13:57
-98,07682721;26,29363906;2014-04-14 23:13:57
-122,2037859;47,3152414;2014-04-14 23:13:57
-64,297477;-36,6236684;2014-04-14 23:13:59
-117,1135166;32,91824538;2014-04-14 23:14:00
-68,2842945;10,9360868;2014-04-14 23:14:01
-43,8567434;-19,9935742;2014-04-14 23:14:01
-60,0089004;-3,081338;2014-04-14 23:14:01
-97,51186929;32,749074;2014-04-14 23:14:01
-77,015148;38,9180592;2014-04-14 23:14:01
-97,2402607;31,6231736;2014-04-14 23:14:04
-67,12809448;18,16731567;2014-04-14 23:14:05
-51,0720293;0,0340502;2014-04-14 23:14:06
-60,6876578;-31,6142063;2014-04-14 23:14:06
-110,9586309;32,22873922;2014-04-14 23:14:08
-91,53589918;41,65421076;2014-04-14 23:14:10
-48,5990932;-27,5925634;2014-04-14 23:14:10
-46,5115174;-18,5750712;2014-04-14 23:14:10
-87,8417436;13,3356701;2014-04-14 23:14:10
-46,55611181;-23,64152921;2014-04-14 23:14:10
-44,2420539;-2,5009585;2014-04-14 23:14:10
-87,2031607;13,2940744;2014-04-14 23:14:12
-68,7135262;18,6204946;2014-04-14 23:14:12
-65,2534989;-26,7238267;2014-04-14 23:14:12
-55,4914537;-30,8926939;2014-04-14 23:14:13
-73,83537893;43,09385351;2014-04-14 23:14:14
-40,0728176;-19,3801113;2014-04-14 23:14:14
-74,15524779;5,1297823;2014-04-14 23:14:15
-119,2895303;45,84989309;2014-04-14 23:14:16
-121,4921725;38,62831654;2014-04-14 23:14:17
-125,0127045;49,67003887;2014-04-14 23:14:17
-91,86732864;35,29495847;2014-04-14 23:14:17
-60,7289679;2,8201313;2014-04-14 23:14:18
-59,9702877;-3,0071698;2014-04-14 23:14:18
-90,417896;14,0742078;2014-04-14 23:14:18
-63,8985456;-8,7460497;2014-04-14 23:14:19
-67,4664487;10,2301093;2014-04-14 23:14:20
-72,6599469;40,9270338;2014-04-14 23:14:21
-99,13677576;19,42471;2014-04-14 23:14:21
-47,379256;-22,5814736;2014-04-14 23:14:21
-94,8574211;36,17688798;2014-04-14 23:14:21
-46,6842063;-23,465478;2014-04-14 23:14:22
-95,518051;29,6921469;2014-04-14 23:14:24
-74,17840281;4,60337852;2014-04-14 23:14:24
-97,14878281;33,20894568;2014-04-14 23:14:25
-112,426737;42,8494971;2014-04-14 23:14:26
-69,99802529;18,49301136;2014-04-14 23:14:27
-97,72399032;30,3534862;2014-04-14 23:14:27
-76,07951538;36,82821191;2014-04-14 23:14:28
-92,95281881;17,96946163;2014-04-14 23:14:29
-97,52200268;35,46851407;2014-04-14 23:14:31
-51,1214106;-29,6678533;2014-04-14 23:14:32
-89,2831276;20,204793;2014-04-14 23:14:32
-103,7146857;38,04822002;2014-04-14 23:14:32
-81,30398481;29,03854782;2014-04-14 23:14:33
-112,155781;33,48351762;2014-04-14 23:14:33
-89,6016918;20,9912522;2014-04-14 23:14:34
-73,99012764;40,72795594;2014-04-14 23:14:34
-49,10479371;-22,33761805;2014-04-14 23:14:34
-48,9565307;-21,1285123;2014-04-14 23:14:36
-64,1672708;-31,445853;2014-04-14 23:14:36
-74,35358023;40,30628468;2014-04-14 23:14:37
-68,3414283;-34,6263213;2014-04-14 23:14:37
-74,6238461;4,8442889;2014-04-14 23:14:38
-82,71692988;27,70515697;2014-04-14 23:14:38
-51,3171062;-26,4255372;2014-04-14 23:14:40
-52,3190396;-31,7680725;2014-04-14 23:14:40
-79,52439157;9,01970091;2014-04-14 23:14:40
-73,2746873;40,83341553;2014-04-14 23:14:40
-74,785231;10,9014912;2014-04-14 23:14:42
-122,4071793;43,25506818;2014-04-14 23:14:42
-91,86732865;35,29495848;2014-04-14 23:14:42
-74,796315;10,9017263;2014-04-14 23:14:43
-95,48612336;29,71938928;2014-04-14 23:14:43
-117,9653014;33,99900029;2014-04-14 23:14:43
-81,86930657;41,35544444;2014-04-14 23:14:44
-64,6918249;10,2002902;2014-04-14 23:14:45
-119,8628271;34,41570796;2014-04-14 23:14:46
-58,4497106;-34,5885335;2014-04-14 23:14:47
-122,4621504;48,2246609;2014-04-14 23:14:47
-118,4672335;34,04441303;2014-04-14 23:14:47
-99,91333346;16,8661604;2014-04-14 23:14:49
-76,9498488;-12,1682874;2014-04-14 23:14:50
-66,03353567;18,40682624;2014-04-14 23:14:50
-88,3030805;41,8098992;2014-04-14 23:14:51
-74,1290835;4,6716067;2014-04-14 23:14:52
-58,3624835;-34,8036565;2014-04-14 23:14:52
-93,29487599;44,80806107;2014-04-14 23:14:52
-46,613747;-23,50657557;2014-04-14 23:14:53
-58,058099;-34,868702;2014-04-14 23:14:53
-74,82823521;11,0136457;2014-04-14 23:14:53
-94,04463323;44,97029734;2014-04-14 23:14:54
-82,01323564;41,51096383;2014-04-14 23:14:54
-74,1723432;39,85010549;2014-04-14 23:14:56
-57,5583625;-37,9596125;2014-04-14 23:14:56
-50,082481;-21,4124706;2014-04-14 23:14:57
-106,7463357;32,28460196;2014-04-14 23:14:57
-91,86732865;35,29495848;2014-04-14 23:14:57
-99,160798;19,4403695;2014-04-14 23:14:57
-73,90464746;40,88023047;2014-04-14 23:14:59
-112,0357175;33,40799676;2014-04-14 23:15:00
-62,8587691;-36,4567563;2014-04-14 23:15:00
-97,74686043;30,28601702;2014-04-14 23:15:00
-111,6865249;40,32861268;2014-04-14 23:15:00
-76,5580345;3,45382204;2014-04-14 23:15:02
-56,5558223;-29,0976273;2014-04-14 23:15:02
-78,81290816;42,92626109;2014-04-14 23:15:03
-74,7806044;10,8454961;2014-04-14 23:15:03
-47,01207145;-23,68346494;2014-04-14 23:15:04
-69,9387973;18,4425433;2014-04-14 23:15:04
-43,4663448;-22,6994577;2014-04-14 23:15:04
-111,0004733;32,18153507;2014-04-14 23:15:05
-46,71245782;-23,48960949;2014-04-14 23:15:06
-61,89321;-35,81259;2014-04-14 23:15:08
-117,0262821;34,03665494;2014-04-14 23:15:08
-99,1777126;19,3820194;2014-04-14 23:15:09
-96,82845119;32,73573557;2014-04-14 23:15:10
-44,0891173;-22,5079355;2014-04-14 23:15:11
-58,1633905;-26,1402382;2014-04-14 23:15:11
-97,29188081;32,79794125;2014-04-14 23:15:11
-96,6728256;16,7901355;2014-04-14 23:15:11
-43,23987981;-22,84633217;2014-04-14 23:15:11
-48,5231591;-27,6417363;2014-04-14 23:15:12
-43,8567842;-19,9936329;2014-04-14 23:15:12
-43,39202027;-22,96945053;2014-04-14 23:15:12
-102,091961;31,95183548;2014-04-14 23:15:12
-59,9931449;-3,0399748;2014-04-14 23:15:12
-92,91413805;18,0404038;2014-04-14 23:15:13
-75,578725;6,1583989;2014-04-14 23:15:13
-56,1046734;-34,8748382;2014-04-14 23:15:14
-40,3562264;-20,3774433;2014-04-14 23:15:14
-99,1037184;19,3146631;2014-04-14 23:15:14
-94,9575907;32,5339583;2014-04-14 23:15:14
-74,7735806;10,9314616;2014-04-14 23:15:15
-98,26051796;19,03521261;2014-04-14 23:15:16
-122,2380516;47,20196012;2014-04-14 23:15:16
-77,42859638;37,31124209;2014-04-14 23:15:17
-85,245286;10,0346633;2014-04-14 23:15:17
-91,86732872;35,29495851;2014-04-14 23:15:17
-60,65306964;2,85537499;2014-04-14 23:15:18
-70,60407189;19,4508515;2014-04-14 23:15:19
-97,07910887;32,7263193;2014-04-14 23:15:19
-63,8349946;-10,2112209;2014-04-14 23:15:19
-66,05564155;18,40281055;2014-04-14 23:15:20
-51,13707875;-0,04848121;2014-04-14 23:15:21
-80,64153781;35,40511731;2014-04-14 23:15:21
-75,582579;6,1700244;2014-04-14 23:15:21
-76,5495129;3,4037422;2014-04-14 23:15:22
-55,9346025;-27,3672799;2014-04-14 23:15:23
-73,9972276;5,0338061;2014-04-14 23:15:23
-48,5363507;-25,8184632;2014-04-14 23:15:25
-100,4190293;25,76207422;2014-04-14 23:15:25
-83,08039536;42,57774647;2014-04-14 23:15:26
-88,21422078;41,54608509;2014-04-14 23:15:26
-76,83720804;39,11177162;2014-04-14 23:15:27
-84,3859786;10,4076;2014-04-14 23:15:28
-118,3028738;33,8236978;2014-04-14 23:15:28
-74,16442764;4,58536239;2014-04-14 23:15:29
-73,1159012;7,0814518;2014-04-14 23:15:30
-91,22811337;43,81751028;2014-04-14 23:15:30
-84,01485877;9,9053253;2014-04-14 23:15:31
11,576788;48,13776;2014-04-14 23:15:32
-50,0236103;-29,7673537;2014-04-14 23:15:35
-100,3654781;25,72022911;2014-04-14 23:15:35
-65,1209554;-28,6362398;2014-04-14 23:15:36
-96,75814996;32,79271118;2014-04-14 23:15:36
-40,3562264;-20,3774433;2014-04-14 23:15:36
-101,613248;21,0786813;2014-04-14 23:15:36
-82,9581025;42,63880779;2014-04-14 23:15:37
-91,86732872;35,29495851;2014-04-14 23:15:37
-118,2967206;34,06208237;2014-04-14 23:15:37
-99,13671306;19,424437;2014-04-14 23:15:38
-122,8848344;42,35385461;2014-04-14 23:15:38
-99,5588268;24,8658301;2014-04-14 23:15:38
-54,58236961;-20,47239233;2014-04-14 23:15:40
-73,93825736;40,8232342;2014-04-14 23:15:40
-67,7701249;-53,7869424;2014-04-14 23:15:41
-81,46000609;28,46084038;2014-04-14 23:15:42
-58,1525343;-34,8384211;2014-04-14 23:15:42
-45,83360306;-23,25443277;2014-04-14 23:15:44
-86,2212175;12,1189149;2014-04-14 23:15:44
151,11472;-33,77531625;2014-04-14 23:15:44
-121,8189264;37,3530804;2014-04-14 23:15:45
-77,03002223;-12,11765679;2014-04-14 23:15:46
-81,58748249;28,54184657;2014-04-14 23:15:47
-111,924527;33,41300467;2014-04-14 23:15:48
-100,2159285;25,69456611;2014-04-14 23:15:48
-61,9024364;-35,8015257;2014-04-14 23:15:49
-121,8779934;37,33440042;2014-04-14 23:15:49
-75,6665119;39,6226238;2014-04-14 23:15:49
-85,7794265;10,4754477;2014-04-14 23:15:53
-74,0041516;5,0273983;2014-04-14 23:15:53
-74,8006412;10,954296;2014-04-14 23:15:53
-99,64727851;19,29428638;2014-04-14 23:15:53
-91,86732872;35,29495851;2014-04-14 23:15:53
-102,894142;30,8865351;2014-04-14 23:15:54
-48,4218797;-1,3966101;2014-04-14 23:15:55
-94,18548774;36,05464623;2014-04-14 23:15:55
-73,98584125;40,9279273;2014-04-14 23:15:55
-95,43541319;29,98158753;2014-04-14 23:15:56
-67,6870341;-53,7990277;2014-04-14 23:15:56
-60,0281348;-3,1156527;2014-04-14 23:15:57
-68,4005811;10,8857351;2014-04-14 23:16:00
-72,20927389;41,47553926;2014-04-14 23:16:00
-49,30026506;-28,72643781;2014-04-14 23:16:00
-90,53984737;41,55545592;2014-04-14 23:16:00
-76,54504838;3,40894146;2014-04-14 23:16:00
-51,072904;0,080202;2014-04-14 23:16:02
-73,07637003;40,83397744;2014-04-14 23:16:02
-80,73323945;35,30566108;2014-04-14 23:16:03
-49,2507996;-25,4906938;2014-04-14 23:16:03
-90,5228128;19,8243556;2014-04-14 23:16:04
-74,7871992;4,3162253;2014-04-14 23:16:05
-57,2494281;-34,3370334;2014-04-14 23:16:05
-73,23983452;40,72658371;2014-04-14 23:16:05
-91,86732872;35,29495851;2014-04-14 23:16:06
-97,6477934;30,2967648;2014-04-14 23:16:06
-8,640732;41,0001063;2014-04-14 23:16:07
-71,79063416;42,5546916;2014-04-14 23:16:07
-58,6960325;-34,5082285;2014-04-14 23:16:12
-46,38607052;-23,55362329;2014-04-14 23:16:12
-40,8267511;-14,8632486;2014-04-14 23:16:13
-95,7970354;41,2699619;2014-04-14 23:16:13
-48,4739936;-1,4225063;2014-04-14 23:16:13
174,8485785;-36,92275027;2014-04-14 23:16:14
-77,03059606;-12,11259404;2014-04-14 23:16:14
-94,21975298;45,55321966;2014-04-14 23:16:15
-65,2031372;-26,8228098;2014-04-14 23:16:16
-122,5238329;38,38917692;2014-04-14 23:16:17
-101,2052114;20,5509383;2014-04-14 23:16:18
34,0936805;44,9601122;2014-04-14 23:16:21
-84,45157279;33,48454634;2014-04-14 23:16:21
-82,25363988;29,61773934;2014-04-14 23:16:22
-56,1830454;-34,8862897;2014-04-14 23:16:23
-74,81230456;10,99258515;2014-04-14 23:16:24
-58,47524;-34,67828;2014-04-14 23:16:27
-75,5916901;6,28373343;2014-04-14 23:16:28
-91,8673277;35,29495803;2014-04-14 23:16:29
-74,0907478;4,6770838;2014-04-14 23:16:29
-96,63796079;32,79507949;2014-04-14 23:16:30
-99,18341605;19,36839021;2014-04-14 23:16:30
-104,7630407;39,63942823;2014-04-14 23:16:30
-57,9728319;-34,9168448;2014-04-14 23:16:32
-85,9472671;36,9658194;2014-04-14 23:16:33
-48,6891022;-27,6783635;2014-04-14 23:16:33
-46,8411161;-23,6547402;2014-04-14 23:16:33
-71,84475738;42,26660511;2014-04-14 23:16:34
-79,01501465;-2,9170966;2014-04-14 23:16:34
-68,5501998;-31,5479092;2014-04-14 23:16:34
-54,59735189;-20,42536824;2014-04-14 23:16:34
-74,08574757;41,73883613;2014-04-14 23:16:34
-89,660256;21,288366;2014-04-14 23:16:35
-84,4319091;10,3378107;2014-04-14 23:16:37
-98,53803697;29,4134017;2014-04-14 23:16:37
-84,28929038;30,4277827;2014-04-14 23:16:37
-64,1895171;-31,3776029;2014-04-14 23:16:38
-73,60853297;40,89075014;2014-04-14 23:16:38
-74,0166351;40,2715481;2014-04-14 23:16:38
-95,62760191;29,6424489;2014-04-14 23:16:38
-79,00191509;-2,9142017;2014-04-14 23:16:39
-94,22660502;36,14432622;2014-04-14 23:16:39
-77,00675024;38,9216432;2014-04-14 23:16:41
-75,5164831;10,4382743;2014-04-14 23:16:41
-85,3761317;34,0967549;2014-04-14 23:16:42
-93,5874317;33,6847297;2014-04-14 23:16:42
-79,93001186;40,4776848;2014-04-14 23:16:42
-119,8574203;36,78114147;2014-04-14 23:16:42
-80,27155559;26,2716639;2014-04-14 23:16:42
-92,95281882;17,96946172;2014-04-14 23:16:42
-58,80703;-34,74929;2014-04-14 23:16:43
-67,99508025;10,22504384;2014-04-14 23:16:44
-56,5558223;-29,0976273;2014-04-14 23:16:44
-49,1234787;-22,3109336;2014-04-14 23:16:45
-119,7584107;36,77906554;2014-04-14 23:16:45
-78,9074;-1,43932;2014-04-14 23:16:45
-49,13058664;-23,86206639;2014-04-14 23:16:47
-118,2838764;34,06834289;2014-04-14 23:16:47
-80,67677951;28,15511643;2014-04-14 23:16:49
-87,15971497;14,08775277;2014-04-14 23:16:50
-75,65886316;39,71645941;2014-04-14 23:16:51
